feature_id,label,source_name,MQScore,SharedPeaks,MZErrorPPM,library_precursor_mz,library_rt_seconds,curated_name,Compound_Name,name_key,Class,SubClass,Sub_subclass,condition,retain,exclusion_reason
10014,10014,"""phenylmethyl (2S,3R)-3-hydroxy-2-[(phenylmethoxy)carbonylamino]butanoate CollisionEnergy:205060""",0.879312,3,2.92629,344.149,236.051,NA,"phenylmethyl (2S,3R)-3-hydroxy-2-[(phenylmethoxy)carbonylamino]butanoate CollisionEnergy:205060","phenylmethyl (2S,3R)-3-hydroxy-2-[(phenylmethoxy)carbonylamino]butanoate CollisionEnergy:205060",NA,NA,NA,CTL,FALSE,unclassified_annotation
4593,4593,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4491,4491,gibberellic acid,0.402186,3,21.8893,347.15,177.083,NA,gibberellic acid,gibberellic acid,Terpenoid,Diterpenoid,Plant hormone,CTL,TRUE,NA
4036,4036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5767,5767,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4308,4308,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4752,4752,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10067,10067,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4177,4177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3093,3093,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5170,5170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5889,5889,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13490,13490,"NCGC00385006-01_C25H36O2_Dicyclopenta[a,d]cycloocten-3(3aH)-one, 7-[(2Z)-1,5-dimethyl-2,4-hexadien-1-yl]-6,6a,7,8,9,9a,10,10a-octahydro-4-(hydroxymethyl)-1,9a-dimethyl-, (4E,6aS,7R,9aR,10aS)-",0.417728,6,0.260635,351.268,278.159,NA,"NCGC00385006-01/C25H36O2/Dicyclopenta[a,d]cycloocten-3(3aH)-one, 7-[(2Z)-1,5-dimethyl-2,4-hexadien-1-yl]-6,6a,7,8,9,9a,10,10a-octahydro-4-(hydroxymethyl)-1,9a-dimethyl-, (4E,6aS,7R,9aR,10aS)-","NCGC00385006-01/C25H36O2/Dicyclopenta[a,d]cycloocten-3(3aH)-one, 7-[(2Z)-1,5-dimethyl-2,4-hexadien-1-yl]-6,6a,7,8,9,9a,10,10a-octahydro-4-(hydroxymethyl)-1,9a-dimethyl-, (4E,6aS,7R,9aR,10aS)-",NA,NA,NA,CTL,FALSE,unclassified_annotation
4117,4117,"Monolinolenin (9c,12c,15c)",0.84886,8,0,353.269,166.287,NA,"Monolinolenin (9c,12c,15c)","Monolinolenin (9c,12c,15c)",NA,NA,NA,CTL,FALSE,unclassified_annotation
5034,5034,"Monolinolenin (9c,12c,15c)",0.75157,9,0.259159,353.269,186.916,NA,"Monolinolenin (9c,12c,15c)","Monolinolenin (9c,12c,15c)",NA,NA,NA,CTL,FALSE,unclassified_annotation
8879,8879,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
12105,12105,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13402,13402,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5634,5634,1-Monolinoleoyl-rac-glycerol,0.544391,5,2.83458,355.284,201.844,Glyceryl monolinoleate,Glyceryl monolinoleate,Glyceryl monolinoleate,Glycerolipid,Monoacylglycerol,MG,CTL,TRUE,NA
9537,9537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8505,8505,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
11708,11708,Spectral Match to Glycerol 1-stearate from NIST14,0.721241,6,1.10412,359.316,252.274,NA,Glycerol 1-stearate,Glycerol 1-stearate,NA,NA,NA,CTL,FALSE,unclassified_annotation
5621,5621,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7509,7509,"MassbankEU:SM814103 Octocrylene|2-Ethylhexyl 2-cyano-3,3-diphenylprop-2-enoate|2-Ethylhexyl 2-cyano-3,3-diphenylacrylate",0.807625,10,0.842536,362.211,215.613,NA,"Octocrylene|2-Ethylhexyl 2-cyano-3,3-diphenylprop-2-enoate|2-Ethylhexyl 2-cyano-3,3-diphenylacrylate","Octocrylene|2-Ethylhexyl 2-cyano-3,3-diphenylprop-2-enoate|2-Ethylhexyl 2-cyano-3,3-diphenylacrylate",NA,NA,NA,CTL,FALSE,unclassified_annotation
11771,11771,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
16526,16526,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15380,15380,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6026,6026,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4400,4400,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6899,6899,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4557,4557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3017,3017,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4170,4170,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4206,4206,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4805,4805,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5374,5374,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
15269,15269,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
28735,28735,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4427,4427,Massbank: Myristamidopropyl betaine|carboxymethyl-dimethyl-[3-(tetradecanoylamino)propyl]azanium,0.889369,6,0.246556,371.327,175.737,NA,Myristamidopropyl betaine|carboxymethyl-dimethyl-[3-(tetradecanoylamino)propyl]azanium,Myristamidopropyl betaine|carboxymethyl-dimethyl-[3-(tetradecanoylamino)propyl]azanium,NA,NA,NA,CTL,FALSE,unclassified_annotation
9631,9631,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6633,6633,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3627,3627,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3311,3311,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8510,8510,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9172,9172,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7078,7078,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
18854,18854,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
14173,14173,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7537,7537,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9786,9786,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7035,7035,2-Arachidonoylglycerol,0.465464,5,1.8506,379.284,207.98,NA,2-Arachidonoylglycerol,2-Arachidonoylglycerol,NA,NA,NA,CTL,FALSE,unclassified_annotation
4357,4357,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8494,8494,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
11659,11659,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4794,4794,"1H-Indole-3-carboxamide, 1-(5-fluoropentyl)-N-tricyclo[3.3.1.1(3,7)]dec-1-yl-",0.510835,6,22.6941,383.249,182.254,NA,"1H-Indole-3-carboxamide, 1-(5-fluoropentyl)-N-tricyclo[3.3.1.1(3,7)]dec-1-yl-","1H-Indole-3-carboxamide, 1-(5-fluoropentyl)-N-tricyclo[3.3.1.1(3,7)]dec-1-yl-",Terpenoid,Sesterterpenoid,Fungal metabolite,CTL,TRUE,NA
38036,38036,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31221,31221,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
37123,37123,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
39432,39432,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4749,4749,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10151,10151,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3019,3019,Eudesmin,0.42371,3,0.551741,387.18,97.508,NA,Eudesmin,Eudesmin,NA,NA,NA,CTL,FALSE,unclassified_annotation
3545,3545,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8306,8306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6924,6924,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
12576,12576,DEHP CollisionEnergy:205060,0.946834,8,0.779934,391.284,263.29,NA,DEHP CollisionEnergy:205060,DEHP CollisionEnergy:205060,NA,NA,NA,CTL,FALSE,unclassified_annotation
3103,3103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4034,4034,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6944,6944,Boldenone cypionate,0.400307,4,0.310391,393.279,204.226,NA,Boldenone cypionate,Boldenone cypionate,Steroid,Androgen,NA,CTL,TRUE,NA
3613,3613,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3307,3307,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5378,5378,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3574,3574,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6495,6495,"(2Z)-2-[(E)-6-(hydroxymethyl)-2,4,8,10-tetramethyldodec-2-enylidene]-4-methylpentanedioic acid",0.628708,6,2.76528,397.295,200.563,Radiclonic acid,Radiclonic acid,Radiclonic acid,Prenol,Diterpenoid,NA,CTL,TRUE,NA
7553,7553,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
30785,30785,.beta.-Sitosterol,0.821291,13,0.537575,397.383,565.595,Sitosterol,Sitosterol,Sitosterol,Sterol,Phytosterol,NA,CTL,TRUE,NA
31954,31954,.beta.-Sitosterol,0.850451,14,0,397.383,588.537,Sitosterol,Sitosterol,Sitosterol,Sterol,Phytosterol,NA,CTL,TRUE,NA
38442,38442,.beta.-Sitosterol,0.827448,16,0,397.383,791.187,Sitosterol,Sitosterol,Sitosterol,Sterol,Phytosterol,NA,CTL,TRUE,NA
37489,37489,.beta.-Sitosterol,0.870696,14,0,397.383,769.354,Sitosterol,Sitosterol,Sitosterol,Sterol,Phytosterol,NA,CTL,TRUE,NA
39499,39499,.beta.-Sitosterol,0.835919,13,0,397.383,873.859,Sitosterol,Sitosterol,Sitosterol,Sterol,Phytosterol,NA,CTL,TRUE,NA
39023,39023,.beta.-Sitosterol,0.401898,8,0.230389,397.383,811.621,Sitosterol,Sitosterol,Sitosterol,Sterol,Phytosterol,NA,CTL,TRUE,NA
3302,3302,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10610,10610,N-Hexanoylsphingosine,0.557712,3,0.536252,398.363,241.867,NA,N-Hexanoylsphingosine,N-Hexanoylsphingosine,NA,NA,NA,CTL,FALSE,unclassified_annotation
10624,10624,1-Oleoyl-2-acetyl-sn-glycerol,0.70401,8,0.229277,399.31,243.741,DG(18:1/2:0/0:0),DG(18:1/2:0/0:0),DG(18:1/2:0/0:0),Glycerolipid,Diacylglycerol,NA,CTL,TRUE,NA
6721,6721,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19220,19220,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9023,9023,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
12081,12081,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7965,7965,Massbank:LU084703 Triethylene glycol bis(2-ethylhexanoate)|2-[2-[2-(2-ethylhexanoyloxy)ethoxy]ethoxy]ethyl 2-ethylhexanoate,0.937169,6,0.983694,403.305,220.21,NA,Triethylene glycol bis(2-ethylhexanoate)|2-[2-[2-(2-ethylhexanoyloxy)ethoxy]ethoxy]ethyl 2-ethylhexanoate,Triethylene glycol bis(2-ethylhexanoate)|2-[2-[2-(2-ethylhexanoyloxy)ethoxy]ethoxy]ethyl 2-ethylhexanoate,NA,NA,NA,CTL,FALSE,unclassified_annotation
3012,3012,"4-amino-5-(5-hydroxy-2',6-dimethyl-5'-prop-1-en-2-ylspiro[7-oxabicyclo[4.1.0]heptane-3,1'-cyclopentane]-2-yl)oxy-5-oxopentanoic acid",0.436443,3,6.64404,404.204,97.525,NA,"4-amino-5-(5-hydroxy-2',6-dimethyl-5'-prop-1-en-2-ylspiro[7-oxabicyclo[4.1.0]heptane-3,1'-cyclopentane]-2-yl)oxy-5-oxopentanoic acid","4-amino-5-(5-hydroxy-2',6-dimethyl-5'-prop-1-en-2-ylspiro[7-oxabicyclo[4.1.0]heptane-3,1'-cyclopentane]-2-yl)oxy-5-oxopentanoic acid",Tetrapyrrole,Chlorophyll/derivative,NA,CTL,TRUE,NA
8493,8493,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8044,8044,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7483,7483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3301,3301,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
2936,2936,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
38732,38732,Lupenone,0.512344,6,0,407.367,798.466,NA,Lupenone,Lupenone,Terpenoid,Triterpenoid,Pentacyclic triterpenoid,CTL,TRUE,NA
37603,37603,Lupenone,0.654047,12,0,407.367,772.011,NA,Lupenone,Lupenone,Terpenoid,Triterpenoid,Pentacyclic triterpenoid,CTL,TRUE,NA
39357,39357,Protopanaxadiol,0.611141,4,0.299657,407.367,841.255,NA,Protopanaxadiol,Protopanaxadiol,Terpenoid,Triterpenoid,NA,CTL,TRUE,NA
3018,3018,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5452,5452,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3101,3101,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4032,4032,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
23741,23741,.beta.-Amyrin acetate,0.7049,6,0,409.383,416.94,NA,.beta.-Amyrin acetate,.beta.-Amyrin acetate,Terpenoid,Triterpenoid,Pentacyclic triterpenoid,CTL,TRUE,NA
39650,39650,.beta.-Amyrin acetate,0.859601,19,0,409.383,886.688,NA,.beta.-Amyrin acetate,.beta.-Amyrin acetate,Terpenoid,Triterpenoid,Pentacyclic triterpenoid,CTL,TRUE,NA
39441,39441,.beta.-Amyrin acetate,0.825698,19,0,409.383,871.033,NA,.beta.-Amyrin acetate,.beta.-Amyrin acetate,Terpenoid,Triterpenoid,Pentacyclic triterpenoid,CTL,TRUE,NA
25835,25835,Lanosterol,0.780952,12,0,409.383,462.36,NA,Lanosterol,Lanosterol,Terpenoid,Triterpenoid,Sterol precursor,CTL,TRUE,NA
39402,39402,Lupeol,0.827261,16,0,409.383,865.402,NA,Lupeol,Lupeol,Terpenoid,Triterpenoid,Pentacyclic triterpenoid,CTL,TRUE,NA
36715,36715,Cycloartenol acetate,0.885904,11,0.223636,409.383,751.497,NA,Cycloartenol acetate,Cycloartenol acetate,Terpenoid,Triterpenoid,Sterol precursor,CTL,TRUE,NA
38419,38419,.beta.-Amyrin,0.875474,14,0.223636,409.383,792.682,NA,.beta.-Amyrin,.beta.-Amyrin,Terpenoid,Triterpenoid,Pentacyclic triterpenoid,CTL,TRUE,NA
37824,37824,Cycloartenol acetate,0.808492,13,0.223636,409.383,773.481,NA,Cycloartenol acetate,Cycloartenol acetate,Terpenoid,Triterpenoid,Sterol precursor,CTL,TRUE,NA
24783,24783,.beta.-Amyrin acetate,0.838045,17,0.447272,409.383,441.687,NA,.beta.-Amyrin acetate,.beta.-Amyrin acetate,Terpenoid,Triterpenoid,Pentacyclic triterpenoid,CTL,TRUE,NA
6927,6927,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
39483,39483,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
12284,12284,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19344,19344,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
20382,20382,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4120,4120,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4737,4737,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9470,9470,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3719,3719,"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:205060""",0.970338,7,1.24948,415.212,142.215,NA,"1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:205060","1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:205060",NA,NA,NA,CTL,FALSE,unclassified_annotation
3183,3183,"""1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:205060""",0.891306,5,0.955484,415.212,124.234,NA,"1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:205060","1-({[2-(2-furylmethyl)-5-methylpyrrolidinyl]amino}methylene)-7-[8-({[2-(2-fury lmethyl)pyrrolidinyl]amino}methylene)-1,6-dihydroxy-3-methyl-5-(methylethyl)-7 -oxo(2-naphthyl)]-3,8-dihydroxy-6-methyl-4-(methylethyl)naphthalen-2-one CollisionEnergy:205060",NA,NA,NA,CTL,FALSE,unclassified_annotation
8386,8386,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7323,7323,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3827,3827,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
4092,4092,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10634,10634,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9334,9334,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
17978,17978,"8'-Apo-.beta.-carotenal, all-trans-",0.78187,9,0,417.315,331.215,NA,"8'-Apo-.beta.-carotenal, all-trans-","8'-Apo-.beta.-carotenal, all-trans-",NA,NA,NA,CTL,FALSE,unclassified_annotation
3025,3025,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7690,7690,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
5368,5368,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
9440,9440,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3900,3900,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7958,7958,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
10660,10660,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3306,3306,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
6210,6210,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
8010,8010,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
38263,38263,Ginsenoside F1,0.627496,5,0.288335,423.362,787.989,NA,Ginsenoside F1,Ginsenoside F1,Terpenoid,Triterpenoid,Triterpenoid saponin,CTL,TRUE,NA
4430,4430,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3020,3020,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
7940,7940,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
13207,13207,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
17562,17562,Bis(2-ethylhexyl) sebacate,0.695573,11,0.214219,427.378,326.616,NA,Bis(2-ethylhexyl) sebacate,Bis(2-ethylhexyl) sebacate,NA,NA,NA,CTL,FALSE,unclassified_annotation
4796,4796,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
16557,16557,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
18103,18103,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
21137,21137,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
27641,27641,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19816,19816,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
25372,25372,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
31963,31963,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
21608,21608,Massbank:MSJ00168 alpha-Tocopherol|Vitamin E,0.685396,3,3.47451,430.38,382.427,NA,alpha-Tocopherol|Vitamin E,alpha-Tocopherol|Vitamin E,NA,NA,NA,CTL,FALSE,unclassified_annotation
16464,16464,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
19624,19624,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
21620,21620,(+)-.alpha.-Tocopherol,0.814885,9,12.9459,431.388,382.279,alpha-Tocopherol/Vitamin E,alpha-Tocopherol/Vitamin E,alpha-Tocopherol/Vitamin E,NA,NA,NA,CTL,FALSE,unclassified_annotation
3177,3177,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,CTL,FALSE,no_library_annotation
3590,3590,"NCGC00385123-01_C22H30O6_7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate",0.833997,6,0.706036,432.238,140.435,NA,"NCGC00385123-01/C22H30O6/7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate","NCGC00385123-01/C22H30O6/7b,9-Dihydroxy-3-(hydroxymethyl)-1,1,6,8-tetramethyl-5-oxo-1,1a,1b,4,4a,5,7a,7b,8,9-decahydro-9aH-cyclopropa[3,4]benzo[1,2-e]azulen-9a-yl acetate",Terpenoid,Diterpenoid,NA,CTL,TRUE,NA
