trial,species,cv,n_above_5x_median,top4_share_pct,pct_TIC,outlier_driven
LIN,Glycerol Tri-n-octanoate - 40.0 eV,1.14638459288095,30,7.32690951452558,0.0518013555533114,FALSE
LIN,AEG(o-15:2/15:0),0.905303310721509,11,7.11817226295355,0.00593683865407466,FALSE
LIN,TG(12:0/18:1/18:3),0.856801959415732,5,6.74958460053631,0.000731671053897056,FALSE
LIN,DGTS(34:5),0.780347951719974,5,6.70933117035618,0.000564701014226197,FALSE
LIN,TG(10:0/10:0/14:0),1.11750114619748,24,6.37368030304701,0.00806223650844636,FALSE
LIN,TG(18:2/18:3/20:1),0.792901186750484,4,6.36506718521254,0.000984823522602307,FALSE
LIN,TG(16:0/18:1/18:2),0.964217647673542,12,6.33998954606793,0.00155777589588325,FALSE
LIN,TG(16:0/18:1/20:0),0.800821685450301,5,6.29947552993865,0.00127414204848921,FALSE
LIN,TG(14:0/16:1/22:6),0.816148099739342,6,6.23017958525369,0.00217330076966714,FALSE
LIN,TG(16:0/18:2/18:3),0.780850899349663,5,6.15977567287935,0.0119959797428893,FALSE
LIN,PC(18:1/20:4),0.664138236503175,2,6.12926162158543,0.00256721225269113,FALSE
LIN,PC(14:0/22:5),1.04513275877009,19,6.05721937638641,0.0118498029208038,FALSE
LIN,13S-HOTrE,0.743979703635297,6,5.94947600410052,0.00421444139353498,FALSE
LIN,"13-Keto-9Z,11E-octadecadienoic acid",0.743979703439475,6,5.9494759029913,0.00842888294437557,FALSE
LIN,TG(18:0/18:2/18:2),0.812968413611461,6,5.84206446534526,0.000857697505027221,FALSE
LIN,TG(16:0/18:2/22:0),0.694776316823337,4,5.83893185711709,0.00124737532349071,FALSE
LIN,TG(14:0/16:1/18:2),0.825951972302111,5,5.68962258184869,0.0148924724986107,FALSE
LIN,TG(18:1/18:2/18:2),0.716968146794301,1,5.39147072472664,0.00669292423585243,FALSE
LIN,Cer(24:1),0.791655623599565,5,5.32900465091714,0.00963331594742833,FALSE
LIN,TG(12:0/14:0/16:0),0.845169186612613,7,5.32199724934046,0.00181639998218933,FALSE
LIN,PC(18:0/20:3),0.715722716268145,5,5.2831844622949,0.00136861587346953,FALSE
LIN,TG(18:0/18:2/22:0),0.757244852810308,3,4.99966666576151,0.00219262511078821,FALSE
LIN,PC(14:0/14:0),0.881082503158907,13,4.95307848451794,0.00332877128250504,FALSE
LIN,TG(18:3/18:3/18:3),0.656155241293591,3,4.94287506428354,0.00150542478197845,FALSE
LIN,TG(10:0/12:0/14:0),0.911032079344761,5,4.87183268858709,0.0153644396725435,FALSE
LIN,TG(18:1/18:1/18:1),0.614708216034578,1,4.87077782883491,0.0199786180202988,FALSE
LIN,TG(18:2/20:2/22:2),0.707150998464141,5,4.8653327774403,0.000709433095178578,FALSE
LIN,TG(8:0/10:0/10:0),0.550750057144701,2,4.85922030965443,0.00243767274632215,FALSE
LIN,Hydroperoxy fatty acid (18:3),0.64770535577079,2,4.79197405145747,0.0136767394074275,FALSE
LIN,"9,12,13,TriHODE",0.660389056744388,2,4.77316075560888,0.0116184476985649,FALSE
LIN,TG(14:0/16:0/18:2),0.649469833432064,1,4.68553048531339,0.0236714293119558,FALSE
LIN,Oxo fatty acid (18:3),0.622314275539764,2,4.67666814783019,0.0717209574133189,FALSE
LIN,PC(14:0/18:3),0.610017391318109,2,4.65722563980558,0.0122246249033405,FALSE
LIN,TG(18:3/18:3/20:3),0.553570888058579,2,4.6235377096384,0.440666456123923,FALSE
