Analysis	source	term_id	term_name	FDR	Fold_Enrichment	query	significant	p_value	term_size	query_size	intersection_size	precision	recall	effective_domain_size	source_order	parents	evidence_codes	intersection
CTL_individual__20pct__recurrent	GO:BP	GO:0065007	biological regulation	0.1306349244500744	1.3297915468524613	query_1	TRUE	0.1306349244500744	5174	123	47	0.3821138211382114	0.009083880943177426	18006	14784		IEA,IBA,IBA,IBA IEA,IBA IEA,IEA,IBA,IBA,IBA,IEA,IEA,IBA,IBA IEA,IEA,IBA,IBA,IEA,IBA,IBA IEA,IBA,IEA,IBA,IEA,IBA,IBA,IBA,IBA,IBA,IEA,IBA,IBA,IEA,IBA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA,IBA IEA,IBA,IBA,IBA IEA,IEA,IBA,IBA,IEA	SORBI_3001G222300,SORBI_3001G224000,SORBI_3001G254200,SORBI_3001G259400,SORBI_3001G259600,SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G356600,SORBI_3002G039600,SORBI_3002G041400,SORBI_3002G042500,SORBI_3002G042600,SORBI_3002G043000,SORBI_3002G044000,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G039800,SORBI_3006G040201,SORBI_3006G040500,SORBI_3006G042425,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G046700,SORBI_3006G047200,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G049900,SORBI_3006G050000,SORBI_3006G080300,SORBI_3006G278600,SORBI_3006G279100,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071200,SORBI_3007G090412,SORBI_3007G090421,SORBI_3008G096200,SORBI_3008G131400,SORBI_3008G132000,SORBI_3008G132600,SORBI_3008G133100,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0010556	regulation of macromolecule biosynthetic process	0.14124284605286855	1.4742219929752167	query_1	TRUE	0.14124284605286855	2979	123	30	0.24390243902439024	0.010070493454179255	18006	4023		IEA,IBA,IBA,IBA,IBA IEA,IEA,IBA,IBA,IBA,IBA,IEA,IBA,IEA,IBA,IBA,IBA,IBA,IBA,IEA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA,IEA,IBA,IBA,IEA	SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G356600,SORBI_3002G039600,SORBI_3002G043000,SORBI_3002G044000,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G047200,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G080300,SORBI_3006G278600,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071200,SORBI_3007G090412,SORBI_3007G090421,SORBI_3008G131400,SORBI_3008G132600,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0009058	biosynthetic process	0.14124284605286855	1.2681221736229522	query_1	TRUE	0.14124284605286855	6580	123	57	0.4634146341463415	0.008662613981762919	18006	3094		IEA,IEA,IBA,IBA,IEA,IBA,IBA,IBA,IBA,IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA,IBA,IEA,IBA,IBA,IEA,IBA,IBA IEA,IBA,IEA,IBA,IBA,IBA,IBA IEA,IBA,IBA IEA,IEA,IEA,IEA,IBA,IEA,IBA,IEA,IBA IEA,IBA IEA,IEA,IEA,IEA,IEA,IEA,IBA IEA,IBA,IBA,IBA,IBA IEA,IBA IEA,IBA,IBA,IEA,IBA,IBA,IEA	SORBI_3001G222700,SORBI_3001G225700,SORBI_3001G259000,SORBI_3001G355000,SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G356600,SORBI_3001G357200,SORBI_3002G039600,SORBI_3002G041100,SORBI_3002G041200,SORBI_3002G042500,SORBI_3002G043000,SORBI_3002G044000,SORBI_3002G148166,SORBI_3004G137601,SORBI_3005G110463,SORBI_3005G152200,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G047200,SORBI_3006G047400,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G049900,SORBI_3006G080300,SORBI_3006G278500,SORBI_3006G278600,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071200,SORBI_3007G071300,SORBI_3007G071400,SORBI_3007G071600,SORBI_3007G090412,SORBI_3007G090421,SORBI_3007G101500,SORBI_3007G110500,SORBI_3007G112100,SORBI_3008G062300,SORBI_3008G062400,SORBI_3008G095500,SORBI_3008G096300,SORBI_3008G105800,SORBI_3008G106200,SORBI_3008G131400,SORBI_3008G131800,SORBI_3008G132600,SORBI_3008G132700,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:1990116	ribosome-associated ubiquitin-dependent protein catabolic process	0.14837592825517942	48.796747967479675	query_1	TRUE	0.14837592825517942	3	123	1	0.008130081300813009	0.3333333333333333	18006	23245		IBA	SORBI_3008G131800
CTL_individual__20pct__recurrent	GO:BP	GO:2000022	regulation of jasmonic acid mediated signaling pathway	0.14837592825517942	9.759349593495935	query_1	TRUE	0.14837592825517942	30	123	2	0.016260162601626018	0.06666666666666667	18006	23534		IBA IEA,IBA IEA	SORBI_3001G259400,SORBI_3001G259600
CTL_individual__20pct__recurrent	GO:BP	GO:0009889	regulation of biosynthetic process	0.14837592825517942	1.4580701583908269	query_1	TRUE	0.14837592825517942	3012	123	30	0.24390243902439024	0.0099601593625498	18006	3588		IEA,IBA,IBA,IBA,IBA IEA,IEA,IBA,IBA,IBA,IBA,IEA,IBA,IEA,IBA,IBA,IBA,IBA,IBA,IEA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA,IEA,IBA,IBA,IEA	SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G356600,SORBI_3002G039600,SORBI_3002G043000,SORBI_3002G044000,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G047200,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G080300,SORBI_3006G278600,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071200,SORBI_3007G090412,SORBI_3007G090421,SORBI_3008G131400,SORBI_3008G132600,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0061025	membrane fusion	0.14837592825517942	5.166714490674319	query_1	TRUE	0.14837592825517942	85	123	3	0.024390243902439025	0.03529411764705882	18006	14088		IBA,IBA,IBA	SORBI_3002G043300,SORBI_3006G046700,SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0009292	horizontal gene transfer	0.14837592825517942	48.796747967479675	query_1	TRUE	0.14837592825517942	3	123	1	0.008130081300813009	0.3333333333333333	18006	3285		IEA	SORBI_3002G043100
CTL_individual__20pct__recurrent	GO:BP	GO:1901605	alpha-amino acid metabolic process	0.14837592825517942	3.297077565370248	query_1	TRUE	0.14837592825517942	222	123	5	0.04065040650406504	0.02252252252252252	18006	20183		IEA,IBA,IBA,IBA,IBA IEA	SORBI_3001G357300,SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200,SORBI_3008G062500
CTL_individual__20pct__recurrent	GO:BP	GO:0048284	organelle fusion	0.14837592825517942	5.489634146341464	query_1	TRUE	0.14837592825517942	80	123	3	0.024390243902439025	0.0375	18006	11781		IBA,IBA,IBA	SORBI_3002G043300,SORBI_3006G046700,SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0019464	glycine decarboxylation via glycine cleavage system	0.14837592825517942	48.796747967479675	query_1	TRUE	0.14837592825517942	3	123	1	0.008130081300813009	0.3333333333333333	18006	5452		IBA IEA	SORBI_3008G062500
CTL_individual__20pct__recurrent	GO:BP	GO:0007040	lysosome organization	0.14837592825517942	48.796747967479675	query_1	TRUE	0.14837592825517942	3	123	1	0.008130081300813009	0.3333333333333333	18006	2511		IBA	SORBI_3006G046700
CTL_individual__20pct__recurrent	GO:BP	GO:0009294	DNA-mediated transformation	0.14837592825517942	48.796747967479675	query_1	TRUE	0.14837592825517942	3	123	1	0.008130081300813009	0.3333333333333333	18006	3287		IEA	SORBI_3002G043100
CTL_individual__20pct__recurrent	GO:BP	GO:0010028	xanthophyll cycle	0.14837592825517942	48.796747967479675	query_1	TRUE	0.14837592825517942	3	123	1	0.008130081300813009	0.3333333333333333	18006	3677		IBA IEA	SORBI_3006G049200
CTL_individual__20pct__recurrent	GO:BP	GO:0010270	photosystem II oxygen evolving complex assembly	0.14837592825517942	48.796747967479675	query_1	TRUE	0.14837592825517942	3	123	1	0.008130081300813009	0.3333333333333333	18006	3872		IEA	SORBI_3007G071500
CTL_individual__20pct__recurrent	GO:BP	GO:0009072	aromatic amino acid metabolic process	0.14837592825517942	5.355740630577038	query_1	TRUE	0.14837592825517942	82	123	3	0.024390243902439025	0.036585365853658534	18006	3102		IBA,IBA,IBA	SORBI_3002G041100,SORBI_3002G041200,SORBI_3005G152200
CTL_individual__20pct__recurrent	GO:BP	GO:0019222	regulation of metabolic process	0.14837592825517942	1.4295049755502134	query_1	TRUE	0.14837592825517942	3277	123	32	0.2601626016260163	0.009765028989929814	18006	5276		IEA,IBA,IEA,IBA,IBA,IBA,IBA IEA,IEA,IBA,IBA,IBA,IBA,IEA,IBA,IEA,IBA,IBA,IBA,IBA,IBA,IEA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA,IEA,IBA,IBA,IEA	SORBI_3001G222300,SORBI_3001G254200,SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G356600,SORBI_3002G039600,SORBI_3002G043000,SORBI_3002G044000,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G047200,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G080300,SORBI_3006G278600,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071200,SORBI_3007G090412,SORBI_3007G090421,SORBI_3008G131400,SORBI_3008G132600,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0043933	protein-containing complex organization	0.15385909572114906	2.203197650705604	query_1	TRUE	0.15385909572114906	598	123	9	0.07317073170731707	0.015050167224080268	18006	10169		IBA,IEA,IEA,IBA,IEA,IEA,IBA,IEA,IEA	SORBI_3001G355000,SORBI_3002G044000,SORBI_3006G044600,SORBI_3006G046700,SORBI_3007G071500,SORBI_3008G062000,SORBI_3008G095500,SORBI_3008G096300,SORBI_3008G131700
CTL_individual__20pct__recurrent	GO:BP	GO:0006887	exocytosis	0.1538823353014115	5.047939444911691	query_1	TRUE	0.1538823353014115	87	123	3	0.024390243902439025	0.034482758620689655	18006	2412		IBA,IBA,IBA IEA	SORBI_3002G043300,SORBI_3006G046700,SORBI_3006G047100
CTL_individual__20pct__recurrent	GO:BP	GO:0048518	positive regulation of biological process	0.15457591553355457	1.9261874197689346	query_1	TRUE	0.15457591553355457	912	123	12	0.0975609756097561	0.013157894736842105	18006	11952		IBA,IBA,IEA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IBA,IBA	SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G039800,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3009G095480,SORBI_3009G095560
CTL_individual__20pct__recurrent	GO:BP	GO:0010468	regulation of gene expression	0.15877028284683617	1.429881129393982	query_1	TRUE	0.15877028284683617	2969	123	29	0.23577235772357724	0.009767598518019536	18006	3977		IEA,IBA,IBA,IBA IEA,IEA,IBA,IBA,IBA,IBA,IEA,IBA,IEA,IBA,IBA,IBA,IBA,IBA,IEA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA IEA,IBA,IEA,IBA,IBA,IEA	SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G356600,SORBI_3002G043000,SORBI_3002G044000,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G047200,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G080300,SORBI_3006G278600,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071200,SORBI_3007G090412,SORBI_3007G090421,SORBI_3008G131400,SORBI_3008G132600,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0048522	positive regulation of cellular process	0.15877028284683617	1.9589935315411549	query_1	TRUE	0.15877028284683617	822	123	11	0.08943089430894309	0.01338199513381995	18006	11956		IBA,IBA,IBA,IBA,IBA,IEA,IBA,IBA,IBA,IBA,IBA	SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3009G095480,SORBI_3009G095560
CTL_individual__20pct__recurrent	GO:BP	GO:0006546	glycine catabolic process	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	2152		IBA IEA	SORBI_3008G062500
CTL_individual__20pct__recurrent	GO:BP	GO:0032210	regulation of telomere maintenance via telomerase	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	6917		IBA	SORBI_3002G039600
CTL_individual__20pct__recurrent	GO:BP	GO:0045948	positive regulation of translational initiation	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	10961		IEA	SORBI_3006G044600
CTL_individual__20pct__recurrent	GO:BP	GO:0015720	allantoin transport	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	4601		IEA	SORBI_3008G105500
CTL_individual__20pct__recurrent	GO:BP	GO:0080171	lytic vacuole organization	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	16662		IBA	SORBI_3006G046700
CTL_individual__20pct__recurrent	GO:BP	GO:1904356	regulation of telomere maintenance via telomere lengthening	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	22044		IBA	SORBI_3002G039600
CTL_individual__20pct__recurrent	GO:BP	GO:2000278	regulation of DNA biosynthetic process	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	23736		IBA	SORBI_3002G039600
CTL_individual__20pct__recurrent	GO:BP	GO:0050667	homocysteine metabolic process	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	12344		IEA	SORBI_3001G357300
CTL_individual__20pct__recurrent	GO:BP	GO:0019346	transsulfuration	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	5373		IEA	SORBI_3001G357300
CTL_individual__20pct__recurrent	GO:BP	GO:0046854	phosphatidylinositol phosphate biosynthetic process	0.15877028284683617	8.365156794425088	query_1	TRUE	0.15877028284683617	35	123	2	0.016260162601626018	0.05714285714285714	18006	11564		IEA,IEA	SORBI_3008G062300,SORBI_3008G062400
CTL_individual__20pct__recurrent	GO:BP	GO:0006089	lactate metabolic process	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	1851		IBA	SORBI_3002G042400
CTL_individual__20pct__recurrent	GO:BP	GO:0035542	regulation of SNARE complex assembly	0.15877028284683617	36.59756097560976	query_1	TRUE	0.15877028284683617	4	123	1	0.008130081300813009	0.25	18006	8500		IBA	SORBI_3006G046700
CTL_individual__20pct__recurrent	GO:BP	GO:0050794	regulation of cellular process	0.15877028284683617	1.3162899259050396	query_1	TRUE	0.15877028284683617	4671	123	42	0.34146341463414637	0.00899165061014772	18006	12401		IEA,IBA,IBA,IBA IEA,IBA IEA,IEA,IBA,IBA,IBA,IEA,IBA IEA,IEA,IBA,IBA,IBA,IBA,IEA,IBA,IEA,IBA,IBA,IBA,IBA,IBA,IBA,IBA,IEA,IBA,IEA,IEA,IBA,IBA IEA,IBA IEA,IBA,IBA IEA,IBA,IBA,IBA IEA,IEA,IBA,IBA,IEA	SORBI_3001G222300,SORBI_3001G224000,SORBI_3001G254200,SORBI_3001G259400,SORBI_3001G259600,SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G356600,SORBI_3002G039600,SORBI_3002G041400,SORBI_3002G043000,SORBI_3002G044000,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G046700,SORBI_3006G047200,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G050000,SORBI_3006G080300,SORBI_3006G278600,SORBI_3006G279100,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071200,SORBI_3007G090412,SORBI_3007G090421,SORBI_3008G096200,SORBI_3008G131400,SORBI_3008G132000,SORBI_3008G132600,SORBI_3008G133100,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0006631	fatty acid metabolic process	0.15877028284683617	2.9754114614316873	query_1	TRUE	0.15877028284683617	246	123	5	0.04065040650406504	0.02032520325203252	18006	2221		IEA,IBA IEA,IEA,IBA,IBA IEA	SORBI_3006G049200,SORBI_3007G071600,SORBI_3007G112100,SORBI_3008G132700,SORBI_3009G111400
CTL_individual__20pct__recurrent	GO:BP	GO:0010467	gene expression	0.16505607114679732	1.3095612873061637	query_1	TRUE	0.16505607114679732	4695	123	42	0.34146341463414637	0.008945686900958467	18006	3976		IEA,IBA,IBA,IEA,IBA,IBA,IBA,IBA IEA,IBA IEA,IBA IEA,IEA,IBA,IBA,IBA,IBA,IEA,IBA,IBA IEA,IBA,IEA,IBA,IBA,IBA,IBA IEA,IBA,IEA,IEA,IEA,IBA,IEA,IBA,IBA IEA,IBA IEA,IEA,IBA IEA,IBA IEA,IBA IEA,IBA,IEA,IBA,IBA,IEA	SORBI_3001G225700,SORBI_3001G259000,SORBI_3001G355000,SORBI_3001G356300,SORBI_3001G356500,SORBI_3001G356600,SORBI_3001G357200,SORBI_3002G042500,SORBI_3002G043000,SORBI_3002G044000,SORBI_3002G148166,SORBI_3004G137601,SORBI_3005G110463,SORBI_3006G040201,SORBI_3006G042425,SORBI_3006G042900,SORBI_3006G044532,SORBI_3006G044600,SORBI_3006G047200,SORBI_3006G047400,SORBI_3006G048925,SORBI_3006G049450,SORBI_3006G049666,SORBI_3006G049900,SORBI_3006G080300,SORBI_3006G278600,SORBI_3006G279400,SORBI_3007G071000,SORBI_3007G071200,SORBI_3007G071300,SORBI_3007G071400,SORBI_3007G090412,SORBI_3007G090421,SORBI_3007G110500,SORBI_3008G095500,SORBI_3008G131400,SORBI_3008G131800,SORBI_3008G132600,SORBI_3009G092100,SORBI_3009G095480,SORBI_3009G095560,SORBI_3009G111200
CTL_individual__20pct__recurrent	GO:BP	GO:0016043	cellular component organization	0.17754111890850716	1.4780672501718706	query_1	TRUE	0.17754111890850716	2377	123	24	0.1951219512195122	0.010096760622633571	18006	4835		IEA,IBA,IBA,IBA IEA,IEA,IBA,IEA,IBA,IBA IEA,IEA,IBA,IBA,IEA,IBA,IBA,IEA,IEA,IBA,IEA,IEA,IEA,IBA IEA,IBA,IEA	SORBI_3001G222700,SORBI_3001G355000,SORBI_3001G357400,SORBI_3002G039600,SORBI_3002G043100,SORBI_3002G043300,SORBI_3002G044000,SORBI_3005G114800,SORBI_3006G040500,SORBI_3006G044600,SORBI_3006G046700,SORBI_3006G050000,SORBI_3006G080300,SORBI_3006G277700,SORBI_3007G071400,SORBI_3007G071500,SORBI_3008G062000,SORBI_3008G095500,SORBI_3008G096300,SORBI_3008G131300,SORBI_3008G131700,SORBI_3008G131800,SORBI_3008G132600,SORBI_3009G111000
CTL_individual__20pct__recurrent	GO:BP	GO:0070646	protein modification by small protein removal	0.1775627281049525	4.391707317073171	query_1	TRUE	0.1775627281049525	100	123	3	0.024390243902439025	0.03	18006	15107		IBA,IEA,IBA	SORBI_3001G222200,SORBI_3002G042600,SORBI_3008G131500
CTL_individual__20pct__recurrent	GO:BP	GO:0015855	pyrimidine nucleobase transport	0.1781916066892741	29.278048780487808	query_1	TRUE	0.1781916066892741	5	123	1	0.008130081300813009	0.2	18006	4724		IEA	SORBI_3008G105500
CTL_individual__20pct__recurrent	GO:BP	GO:0015857	uracil transport	0.1781916066892741	29.278048780487808	query_1	TRUE	0.1781916066892741	5	123	1	0.008130081300813009	0.2	18006	4726		IEA	SORBI_3008G105500
CTL_individual__20pct__recurrent	GO:BP	GO:0061024	membrane organization	0.1781916066892741	2.8044108027287167	query_1	TRUE	0.1781916066892741	261	123	5	0.04065040650406504	0.019157088122605363	18006	14087		IBA,IBA,IBA IEA,IBA,IBA	SORBI_3002G043300,SORBI_3005G114800,SORBI_3006G040500,SORBI_3006G046700,SORBI_3006G050000
CTL_individual__20pct__recurrent	GO:BP	GO:0045736	negative regulation of cyclin-dependent protein serine/threonine kinase activity	0.1781916066892741	29.278048780487808	query_1	TRUE	0.1781916066892741	5	123	1	0.008130081300813009	0.2	18006	10807		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:1904030	negative regulation of cyclin-dependent protein kinase activity	0.1781916066892741	29.278048780487808	query_1	TRUE	0.1781916066892741	5	123	1	0.008130081300813009	0.2	18006	21820		IEA	SORBI_3001G222300
CTL_individual__20pct__recurrent	GO:BP	GO:1904082	pyrimidine nucleobase transmembrane transport	0.1781916066892741	29.278048780487808	query_1	TRUE	0.1781916066892741	5	123	1	0.008130081300813009	0.2	18006	21858		IEA	SORBI_3008G105500
CTL_individual__20pct__recurrent	GO:BP	GO:1903791	uracil transmembrane transport	0.1781916066892741	29.278048780487808	query_1	TRUE	0.1781916066892741	5	123	1	0.008130081300813009	0.2	18006	21649		IEA	SORBI_3008G105500
CTL_individual__20pct__recurrent	GO:BP	GO:0032940	secretion by cell	0.1781916066892741	4.34822506640908	query_1	TRUE	0.1781916066892741	101	123	3	0.024390243902439025	0.0297029702970297	18006	7414		IBA,IBA,IBA IEA	SORBI_3002G043300,SORBI_3006G046700,SORBI_3006G047100
CTL_individual__20pct__recurrent	GO:BP	GO:0048278	vesicle docking	0.18257904582862172	6.808848553601816	query_1	TRUE	0.18257904582862172	43	123	2	0.016260162601626018	0.046511627906976744	18006	11775		IBA,IBA	SORBI_3002G043300,SORBI_3006G046700
CTL_individual__20pct__recurrent	GO:BP	GO:0080134	regulation of response to stress	0.18520263833496026	3.2351435116561116	query_1	TRUE	0.18520263833496026	181	123	4	0.032520325203252036	0.022099447513812154	18006	16633		IBA IEA,IBA IEA,IEA,IEA	SORBI_3001G259400,SORBI_3001G259600,SORBI_3002G041400,SORBI_3006G039800
CTL_individual__20pct__recurrent	GO:BP	GO:0046903	secretion	0.19034595914242888	4.104399361750628	query_1	TRUE	0.19034595914242888	107	123	3	0.024390243902439025	0.028037383177570093	18006	11589		IBA,IBA,IBA IEA	SORBI_3002G043300,SORBI_3006G046700,SORBI_3006G047100
CTL_individual__20pct__recurrent	GO:BP	GO:0006438	valyl-tRNA aminoacylation	0.19076662381990653	24.398373983739837	query_1	TRUE	0.19076662381990653	6	123	1	0.008130081300813009	0.16666666666666666	18006	2087		IBA IEA	SORBI_3002G042500
CTL_individual__20pct__recurrent	GO:BP	GO:0006177	GMP biosynthetic process	0.19076662381990653	24.398373983739837	query_1	TRUE	0.19076662381990653	6	123	1	0.008130081300813009	0.16666666666666666	18006	1907		IBA IEA	SORBI_3006G278500
CTL_individual__20pct__recurrent	GO:BP	GO:0035442	dipeptide transmembrane transport	0.19076662381990653	24.398373983739837	query_1	TRUE	0.19076662381990653	6	123	1	0.008130081300813009	0.16666666666666666	18006	8457		IEA	SORBI_3001G223100
CTL_individual__20pct__recurrent	GO:BP	GO:0042938	dipeptide transport	0.19076662381990653	24.398373983739837	query_1	TRUE	0.19076662381990653	6	123	1	0.008130081300813009	0.16666666666666666	18006	9789		IEA	SORBI_3001G223100
CTL_individual__20pct__recurrent	GO:BP	GO:0051083	'de novo' cotranslational protein folding	0.19076662381990653	24.398373983739837	query_1	TRUE	0.19076662381990653	6	123	1	0.008130081300813009	0.16666666666666666	18006	12608		IBA IEA	SORBI_3006G049900
