condition	LayerGroup	GeneID	Recurrence
CTL	individual	SORBI_3010G151000	1
CTL	individual	SORBI_3010G151050	1
CTL	individual	SORBI_3010G151100	1
CTL	individual	SORBI_3010G151200	1
CTL	individual	SORBI_3010G151325	1
CTL	individual	SORBI_3010G192600	1
CTL	individual	SORBI_3010G192800	1
CTL	individual	SORBI_3010G193300	1
CTL	individual	SORBI_3010G194001	1
CTL	individual	SORBI_3010G194500	1
CTL	individual	SORBI_3010G194600	1
CTL	individual	SORBI_3010G194700	1
CTL	individual	SORBI_3010G194900	1
CTL	individual	SORBI_3010G195000	1
CTL	individual	SORBI_3010G195200	1
CTL	individual	SORBI_3010G197300	1
CTL	individual	SORBI_3010G197566	1
CTL	individual	SORBI_3010G198000	1
CTL	sum_ratio	SORBI_3003G318650	64
CTL	sum_ratio	SORBI_3002G371500	56
CTL	sum_ratio	SORBI_3002G373700	56
CTL	sum_ratio	SORBI_3002G373800	56
CTL	sum_ratio	SORBI_3002G373900	56
CTL	sum_ratio	SORBI_3002G374200	56
CTL	sum_ratio	SORBI_3002G375200	56
CTL	sum_ratio	SORBI_3009G152800	53
CTL	sum_ratio	SORBI_3009G153366	53
CTL	sum_ratio	SORBI_3009G153400	53
CTL	sum_ratio	SORBI_3010G136200	34
CTL	sum_ratio	SORBI_3010G136300	34
CTL	sum_ratio	SORBI_3010G136400	34
CTL	sum_ratio	SORBI_3010G136450	34
CTL	sum_ratio	SORBI_3010G136500	34
CTL	sum_ratio	SORBI_3010G136600	34
CTL	sum_ratio	SORBI_3010G136601	34
CTL	sum_ratio	SORBI_3010G140600	34
CTL	sum_ratio	SORBI_3010G144500	34
CTL	sum_ratio	SORBI_3010G150325	34
CTL	sum_ratio	SORBI_3010G150575	34
CTL	sum_ratio	SORBI_3010G150600	34
CTL	sum_ratio	SORBI_3010G150700	34
CTL	sum_ratio	SORBI_3010G150701	34
CTL	sum_ratio	SORBI_3010G150800	34
CTL	sum_ratio	SORBI_3010G150900	34
CTL	sum_ratio	SORBI_3010G151000	34
CTL	sum_ratio	SORBI_3010G151200	34
CTL	sum_ratio	SORBI_3010G151325	34
CTL	sum_ratio	SORBI_3002G218600	22
CTL	sum_ratio	SORBI_3002G218700	22
CTL	sum_ratio	SORBI_3002G218800	22
CTL	sum_ratio	SORBI_3002G219000	22
CTL	sum_ratio	SORBI_3002G219100	22
CTL	sum_ratio	SORBI_3002G219200	22
CTL	sum_ratio	SORBI_3002G220100	22
CTL	sum_ratio	SORBI_3002G220200	22
CTL	sum_ratio	SORBI_3002G221400	22
CTL	sum_ratio	SORBI_3002G221900	22
CTL	sum_ratio	SORBI_3005G110517	12
CTL	sum_ratio	SORBI_3005G110520	12
CTL	sum_ratio	SORBI_3005G110523	12
CTL	sum_ratio	SORBI_3005G110535	12
CTL	sum_ratio	SORBI_3005G110538	12
CTL	sum_ratio	SORBI_3005G110541	12
CTL	sum_ratio	SORBI_3005G110544	12
CTL	sum_ratio	SORBI_3005G110553	12
CTL	sum_ratio	SORBI_3001G152700	7
CTL	sum_ratio	SORBI_3002G150866	7
CTL	sum_ratio	SORBI_3005G082950	7
CTL	sum_ratio	SORBI_3001G167900	3
CTL	sum_ratio	SORBI_3001G168400	3
CTL	sum_ratio	SORBI_3001G168600	3
CTL	sum_ratio	SORBI_3001G168700	3
CTL	sum_ratio	SORBI_3001G168800	3
CTL	sum_ratio	SORBI_3001G169100	3
CTL	sum_ratio	SORBI_3001G171001	3
CTL	sum_ratio	SORBI_3001G171100	3
CTL	sum_ratio	SORBI_3001G171200	3
CTL	sum_ratio	SORBI_3001G171300	3
CTL	sum_ratio	SORBI_3001G171500	3
CTL	sum_ratio	SORBI_3001G171600	3
CTL	sum_ratio	SORBI_3003G368100	3
CTL	sum_ratio	SORBI_3003G368200	3
CTL	sum_ratio	SORBI_3003G368300	3
CTL	sum_ratio	SORBI_3003G369066	3
CTL	sum_ratio	SORBI_3003G367650	2
CTL	sum_ratio	SORBI_3003G368000	2
CTL	sum_ratio	SORBI_3003G368400	2
CTL	sum_ratio	SORBI_3003G368800	2
CTL	sum_ratio	SORBI_3003G369000	2
CTL	sum_ratio	SORBI_3003G369033	2
CTL	sum_ratio	SORBI_3003G105900	1
CTL	sum_ratio	SORBI_3003G106600	1
CTL	sum_ratio	SORBI_3003G107500	1
CTL	sum_ratio	SORBI_3003G366850	1
CTL	sum_ratio	SORBI_3003G367300	1
CTL	sum_ratio	SORBI_3003G367350	1
CTL	sum_ratio	SORBI_3003G367401	1
CTL	sum_ratio	SORBI_3003G367451	1
CTL	sum_ratio	SORBI_3003G367900	1
CTL	sum_ratio	SORBI_3003G368150	1
CTL	sum_ratio	SORBI_3003G369200	1
CTL	sum_ratio	SORBI_3003G370100	1
CTL	sum_ratio	SORBI_3004G197700	1
CTL	sum_ratio	SORBI_3005G011000	1
CTL	sum_ratio	SORBI_3005G011200	1
CTL	sum_ratio	SORBI_3005G011300	1
CTL	sum_ratio	SORBI_3005G011500	1
CTL	sum_ratio	SORBI_3005G012200	1
CTL	sum_ratio	SORBI_3005G012400	1
CTL	sum_ratio	SORBI_3005G012800	1
CTL	sum_ratio	SORBI_3005G013000	1
CTL	sum_ratio	SORBI_3005G013050	1
CTL	sum_ratio	SORBI_3005G013200	1
CTL	sum_ratio	SORBI_3005G013300	1
CTL	sum_ratio	SORBI_3005G013500	1
CTL	sum_ratio	SORBI_3005G013600	1
CTL	sum_ratio	SORBI_3005G013700	1
CTL	sum_ratio	SORBI_3005G013901	1
CTL	sum_ratio	SORBI_3005G014100	1
CTL	sum_ratio	SORBI_3005G017000	1
CTL	sum_ratio	SORBI_3005G087900	1
CTL	sum_ratio	SORBI_3005G088100	1
CTL	sum_ratio	SORBI_3005G088500	1
CTL	sum_ratio	SORBI_3005G088600	1
CTL	sum_ratio	SORBI_3005G088700	1
CTL	sum_ratio	SORBI_3005G088900	1
CTL	sum_ratio	SORBI_3005G184050	1
CTL	sum_ratio	SORBI_3005G186700	1
CTL	sum_ratio	SORBI_3005G186800	1
CTL	sum_ratio	SORBI_3005G187000	1
CTL	sum_ratio	SORBI_3006G244100	1
CTL	sum_ratio	SORBI_3006G244200	1
CTL	sum_ratio	SORBI_3009G092100	1
LIN	combined	SORBI_3004G006600	24
LIN	combined	SORBI_3010G150325	24
LIN	combined	SORBI_3010G150575	24
LIN	combined	SORBI_3010G150600	24
LIN	combined	SORBI_3010G150700	24
LIN	combined	SORBI_3010G150800	24
LIN	combined	SORBI_3010G150900	24
LIN	combined	SORBI_3010G151000	24
LIN	combined	SORBI_3004G006400	23
LIN	combined	SORBI_3004G006700	23
LIN	combined	SORBI_3004G006800	23
LIN	combined	SORBI_3004G006900	23
LIN	combined	SORBI_3004G006966	23
LIN	combined	SORBI_3004G007032	23
LIN	combined	SORBI_3004G007100	23
LIN	combined	SORBI_3004G007133	23
LIN	combined	SORBI_3004G007200	23
LIN	combined	SORBI_3004G007300	23
LIN	combined	SORBI_3004G007400	23
LIN	combined	SORBI_3004G007500	23
LIN	combined	SORBI_3004G007600	23
LIN	combined	SORBI_3004G007800	23
LIN	combined	SORBI_3004G008300	23
LIN	combined	SORBI_3004G008400	23
LIN	combined	SORBI_3004G008500	23
LIN	combined	SORBI_3004G008800	23
LIN	combined	SORBI_3004G008900	23
LIN	combined	SORBI_3004G009000	23
LIN	combined	SORBI_3004G009100	23
LIN	combined	SORBI_3004G004800	21
LIN	combined	SORBI_3004G005200	21
LIN	combined	SORBI_3004G005300	21
LIN	combined	SORBI_3004G005700	21
LIN	combined	SORBI_3004G006500	21
LIN	combined	SORBI_3001G103300	20
LIN	combined	SORBI_3001G103900	20
LIN	combined	SORBI_3001G104000	20
LIN	combined	SORBI_3001G104300	20
LIN	combined	SORBI_3001G104400	20
LIN	combined	SORBI_3001G104700	20
LIN	combined	SORBI_3001G104800	20
LIN	combined	SORBI_3001G105100	20
LIN	combined	SORBI_3003G087000	20
LIN	combined	SORBI_3003G087100	20
LIN	combined	SORBI_3003G087200	20
LIN	combined	SORBI_3003G087600	20
LIN	combined	SORBI_3003G088200	20
LIN	combined	SORBI_3003G088300	20
LIN	combined	SORBI_3003G088400	20
LIN	combined	SORBI_3003G088600	20
LIN	combined	SORBI_3003G088700	20
LIN	combined	SORBI_3003G088800	20
LIN	combined	SORBI_3003G088900	20
LIN	combined	SORBI_3003G089000	20
LIN	combined	SORBI_3003G089100	20
LIN	combined	SORBI_3003G089200	20
LIN	combined	SORBI_3003G089300	20
LIN	combined	SORBI_3001G101650	19
LIN	combined	SORBI_3001G101700	19
LIN	combined	SORBI_3001G101900	19
LIN	combined	SORBI_3001G102000	19
LIN	combined	SORBI_3001G102150	19
LIN	combined	SORBI_3001G102200	19
LIN	combined	SORBI_3001G102300	19
LIN	combined	SORBI_3010G151325	19
LIN	combined	SORBI_3010G150701	18
LIN	combined	SORBI_3010G151200	18
LIN	combined	SORBI_3001G012000	16
LIN	combined	SORBI_3001G012600	16
LIN	combined	SORBI_3001G101400	16
LIN	combined	SORBI_3001G012400	15
LIN	combined	SORBI_3001G011400	14
LIN	combined	SORBI_3001G011600	14
LIN	combined	SORBI_3001G012500	13
LIN	combined	SORBI_3001G012800	13
LIN	combined	SORBI_3003G086600	13
LIN	combined	SORBI_3003G169600	13
LIN	combined	SORBI_3003G406120	13
LIN	combined	SORBI_3003G406600	13
LIN	combined	SORBI_3003G406800	13
LIN	combined	SORBI_3003G406850	13
LIN	combined	SORBI_3003G407200	13
LIN	combined	SORBI_3003G407300	13
LIN	combined	SORBI_3003G408800	13
LIN	combined	SORBI_3003G409000	13
LIN	combined	SORBI_3004G005000	13
LIN	combined	SORBI_3010G064200	13
LIN	combined	SORBI_3004G004300	12
LIN	combined	SORBI_3004G115200	9
LIN	combined	SORBI_3004G115350	9
LIN	combined	SORBI_3007G102400	9
LIN	combined	SORBI_3005G105500	8
LIN	combined	SORBI_3005G105550	8
LIN	combined	SORBI_3005G105700	8
LIN	combined	SORBI_3001G040500	7
LIN	combined	SORBI_3001G041700	7
LIN	combined	SORBI_3001G041800	7
LIN	combined	SORBI_3001G041900	7
LIN	combined	SORBI_3001G042200	7
LIN	combined	SORBI_3001G042400	7
LIN	combined	SORBI_3001G042600	7
LIN	combined	SORBI_3001G042700	7
LIN	combined	SORBI_3001G042800	7
LIN	combined	SORBI_3001G042901	7
LIN	combined	SORBI_3001G044800	7
LIN	combined	SORBI_3001G045300	7
LIN	combined	SORBI_3001G045400	7
LIN	combined	SORBI_3002G115900	7
LIN	combined	SORBI_3004G181800	7
LIN	combined	SORBI_3004G181900	7
LIN	combined	SORBI_3004G182000	7
LIN	combined	SORBI_3004G182100	7
LIN	combined	SORBI_3004G182201	7
LIN	combined	SORBI_3005G105850	7
LIN	combined	SORBI_3005G106000	7
LIN	combined	SORBI_3005G106200	7
LIN	combined	SORBI_3006G182900	7
LIN	combined	SORBI_3006G183600	7
LIN	combined	SORBI_3006G183701	7
LIN	combined	SORBI_3006G183800	7
LIN	combined	SORBI_3006G183900	7
LIN	combined	SORBI_3006G184400	7
LIN	combined	SORBI_3006G184700	7
LIN	combined	SORBI_3006G190000	7
LIN	combined	SORBI_3006G190150	7
LIN	combined	SORBI_3006G190300	7
LIN	combined	SORBI_3006G190800	7
LIN	combined	SORBI_3006G190950	7
LIN	combined	SORBI_3006G191000	7
LIN	combined	SORBI_3006G191200	7
LIN	combined	SORBI_3006G191400	7
LIN	combined	SORBI_3006G191500	7
LIN	combined	SORBI_3006G191600	7
LIN	combined	SORBI_3006G191700	7
LIN	combined	SORBI_3006G191800	7
LIN	combined	SORBI_3006G191900	7
LIN	combined	SORBI_3006G192000	7
LIN	combined	SORBI_3006G192200	7
LIN	combined	SORBI_3006G192266	7
LIN	combined	SORBI_3006G192332	7
LIN	combined	SORBI_3006G192400	7
LIN	combined	SORBI_3006G193000	7
LIN	combined	SORBI_3006G194150	7
LIN	combined	SORBI_3006G194300	7
LIN	combined	SORBI_3006G194400	7
LIN	combined	SORBI_3006G194500	7
LIN	combined	SORBI_3006G194600	7
LIN	combined	SORBI_3006G194700	7
LIN	combined	SORBI_3006G194900	7
LIN	combined	SORBI_3006G195000	7
LIN	combined	SORBI_3006G195100	7
LIN	combined	SORBI_3006G195200	7
LIN	combined	SORBI_3006G195400	7
LIN	combined	SORBI_3006G195500	7
LIN	combined	SORBI_3001G040900	6
LIN	combined	SORBI_3001G187300	6
LIN	combined	SORBI_3001G187400	6
LIN	combined	SORBI_3001G187600	6
LIN	combined	SORBI_3001G187700	6
LIN	combined	SORBI_3001G187800	6
LIN	combined	SORBI_3001G187900	6
LIN	combined	SORBI_3001G188100	6
LIN	combined	SORBI_3001G188400	6
LIN	combined	SORBI_3001G188500	6
LIN	combined	SORBI_3001G188600	6
LIN	combined	SORBI_3001G188700	6
LIN	combined	SORBI_3001G188800	6
LIN	combined	SORBI_3001G188900	6
LIN	combined	SORBI_3001G189000	6
LIN	combined	SORBI_3001G189100	6
LIN	combined	SORBI_3001G189200	6
LIN	combined	SORBI_3001G189300	6
LIN	combined	SORBI_3001G189400	6
LIN	combined	SORBI_3001G189600	6
LIN	combined	SORBI_3002G114700	6
LIN	combined	SORBI_3002G114800	6
LIN	combined	SORBI_3002G114900	6
LIN	combined	SORBI_3002G115000	6
LIN	combined	SORBI_3002G115025	6
LIN	combined	SORBI_3002G115200	6
LIN	combined	SORBI_3002G115500	6
LIN	combined	SORBI_3002G116200	6
LIN	combined	SORBI_3002G116300	6
LIN	combined	SORBI_3002G116400	6
LIN	combined	SORBI_3002G116500	6
LIN	combined	SORBI_3002G116600	6
LIN	combined	SORBI_3002G116800	6
LIN	combined	SORBI_3002G117100	6
LIN	combined	SORBI_3002G117300	6
LIN	combined	SORBI_3002G117400	6
LIN	combined	SORBI_3003G323800	6
LIN	combined	SORBI_3003G323900	6
LIN	combined	SORBI_3003G324400	6
LIN	combined	SORBI_3003G324500	6
LIN	combined	SORBI_3003G324600	6
LIN	combined	SORBI_3003G410800	6
LIN	combined	SORBI_3004G009300	6
LIN	combined	SORBI_3004G009400	6
LIN	combined	SORBI_3004G009600	6
LIN	combined	SORBI_3004G010000	6
LIN	combined	SORBI_3004G010050	6
LIN	combined	SORBI_3004G010151	6
LIN	combined	SORBI_3004G010200	6
LIN	combined	SORBI_3004G010300	6
LIN	combined	SORBI_3004G010600	6
LIN	combined	SORBI_3004G010800	6
LIN	combined	SORBI_3004G010900	6
LIN	combined	SORBI_3004G011900	6
LIN	combined	SORBI_3004G044700	6
LIN	combined	SORBI_3004G044800	6
LIN	combined	SORBI_3004G045000	6
LIN	combined	SORBI_3004G045100	6
LIN	combined	SORBI_3004G045300	6
LIN	combined	SORBI_3004G045400	6
LIN	combined	SORBI_3004G045500	6
LIN	combined	SORBI_3004G045632	6
LIN	combined	SORBI_3004G045700	6
LIN	combined	SORBI_3004G046100	6
LIN	combined	SORBI_3004G046800	6
LIN	combined	SORBI_3004G047001	6
LIN	combined	SORBI_3004G047200	6
LIN	combined	SORBI_3004G048000	6
LIN	combined	SORBI_3004G048100	6
LIN	combined	SORBI_3004G048300	6
LIN	combined	SORBI_3004G048400	6
LIN	combined	SORBI_3004G048500	6
LIN	combined	SORBI_3004G048600	6
LIN	combined	SORBI_3004G115000	6
LIN	combined	SORBI_3005G105300	6
LIN	combined	SORBI_3006G188700	6
LIN	combined	SORBI_3006G188900	6
LIN	combined	SORBI_3007G183050	6
LIN	combined	SORBI_3010G170000	6
LIN	combined	SORBI_3001G032900	5
LIN	combined	SORBI_3001G033000	5
LIN	combined	SORBI_3001G033100	5
LIN	combined	SORBI_3001G033200	5
LIN	combined	SORBI_3001G033300	5
LIN	combined	SORBI_3001G033400	5
LIN	combined	SORBI_3001G033800	5
LIN	combined	SORBI_3001G034000	5
LIN	combined	SORBI_3001G034100	5
LIN	combined	SORBI_3001G034200	5
LIN	combined	SORBI_3001G034300	5
LIN	combined	SORBI_3001G034500	5
LIN	combined	SORBI_3001G034600	5
LIN	combined	SORBI_3001G034900	5
LIN	combined	SORBI_3001G035100	5
LIN	combined	SORBI_3001G035300	5
LIN	combined	SORBI_3001G035400	5
LIN	combined	SORBI_3001G035500	5
LIN	combined	SORBI_3001G035700	5
LIN	combined	SORBI_3001G035800	5
LIN	combined	SORBI_3001G035900	5
LIN	combined	SORBI_3001G036050	5
LIN	combined	SORBI_3001G036300	5
LIN	combined	SORBI_3001G036600	5
LIN	combined	SORBI_3001G036700	5
LIN	combined	SORBI_3001G036800	5
LIN	combined	SORBI_3001G036900	5
LIN	combined	SORBI_3001G037000	5
LIN	combined	SORBI_3001G037100	5
LIN	combined	SORBI_3001G041600	5
LIN	combined	SORBI_3001G056200	5
LIN	combined	SORBI_3001G168800	5
LIN	combined	SORBI_3001G169100	5
LIN	combined	SORBI_3001G171001	5
LIN	combined	SORBI_3001G171100	5
LIN	combined	SORBI_3001G188000	5
LIN	combined	SORBI_3001G384100	5
LIN	combined	SORBI_3001G384200	5
LIN	combined	SORBI_3001G384400	5
LIN	combined	SORBI_3001G384500	5
LIN	combined	SORBI_3002G116000	5
LIN	combined	SORBI_3002G116100	5
LIN	combined	SORBI_3002G116900	5
LIN	combined	SORBI_3002G117200	5
LIN	combined	SORBI_3003G082401	5
LIN	combined	SORBI_3003G082600	5
LIN	combined	SORBI_3003G082700	5
LIN	combined	SORBI_3003G082950	5
LIN	combined	SORBI_3003G083000	5
LIN	combined	SORBI_3003G083100	5
LIN	combined	SORBI_3004G181500	5
LIN	combined	SORBI_3005G106300	5
LIN	combined	SORBI_3005G106366	5
LIN	combined	SORBI_3005G106432	5
LIN	combined	SORBI_3005G106500	5
LIN	combined	SORBI_3005G106600	5
LIN	combined	SORBI_3005G119100	5
LIN	combined	SORBI_3005G119250	5
LIN	combined	SORBI_3005G119700	5
LIN	combined	SORBI_3005G119800	5
LIN	combined	SORBI_3005G119900	5
LIN	combined	SORBI_3005G119950	5
LIN	combined	SORBI_3005G120101	5
LIN	combined	SORBI_3005G120201	5
LIN	combined	SORBI_3005G120301	5
LIN	combined	SORBI_3005G120900	5
LIN	combined	SORBI_3005G121100	5
LIN	combined	SORBI_3006G243200	5
LIN	combined	SORBI_3007G179900	5
LIN	combined	SORBI_3008G100600	5
LIN	combined	SORBI_3008G100700	5
LIN	combined	SORBI_3008G100801	5
LIN	combined	SORBI_3008G100900	5
LIN	combined	SORBI_3008G100950	5
LIN	combined	SORBI_3008G101000	5
LIN	combined	SORBI_3008G101100	5
LIN	combined	SORBI_3008G101200	5
LIN	combined	SORBI_3010G032000	5
LIN	combined	SORBI_3010G032100	5
LIN	combined	SORBI_3010G032400	5
LIN	combined	SORBI_3010G032800	5
LIN	combined	SORBI_3010G107000	5
LIN	combined	SORBI_3010G170300	5
LIN	combined	SORBI_3010G170400	5
LIN	combined	SORBI_3010G170900	5
LIN	combined	SORBI_3001G026700	4
LIN	combined	SORBI_3001G026800	4
LIN	combined	SORBI_3001G026900	4
LIN	combined	SORBI_3001G026950	4
LIN	combined	SORBI_3001G027000	4
LIN	combined	SORBI_3001G028100	4
LIN	combined	SORBI_3001G028200	4
LIN	combined	SORBI_3001G028400	4
LIN	combined	SORBI_3001G028500	4
LIN	combined	SORBI_3001G028700	4
LIN	combined	SORBI_3001G030500	4
LIN	combined	SORBI_3001G030600	4
LIN	combined	SORBI_3001G030800	4
LIN	combined	SORBI_3001G031500	4
LIN	combined	SORBI_3001G031600	4
LIN	combined	SORBI_3001G031700	4
LIN	combined	SORBI_3001G031800	4
LIN	combined	SORBI_3001G031900	4
LIN	combined	SORBI_3001G032100	4
LIN	combined	SORBI_3001G032200	4
LIN	combined	SORBI_3001G032300	4
LIN	combined	SORBI_3001G032400	4
LIN	combined	SORBI_3001G032550	4
LIN	combined	SORBI_3001G032700	4
LIN	combined	SORBI_3001G032800	4
LIN	combined	SORBI_3001G037600	4
LIN	combined	SORBI_3001G038300	4
LIN	combined	SORBI_3001G038450	4
LIN	combined	SORBI_3001G039200	4
LIN	combined	SORBI_3001G039300	4
LIN	combined	SORBI_3001G039400	4
LIN	combined	SORBI_3001G039600	4
LIN	combined	SORBI_3001G039700	4
LIN	combined	SORBI_3001G041200	4
LIN	combined	SORBI_3001G098500	4
LIN	combined	SORBI_3001G098800	4
LIN	combined	SORBI_3001G099100	4
LIN	combined	SORBI_3001G099400	4
LIN	combined	SORBI_3001G099600	4
LIN	combined	SORBI_3001G099800	4
LIN	combined	SORBI_3001G100000	4
LIN	combined	SORBI_3001G100200	4
LIN	combined	SORBI_3001G100300	4
LIN	combined	SORBI_3001G100400	4
LIN	combined	SORBI_3001G100501	4
LIN	combined	SORBI_3001G100600	4
LIN	combined	SORBI_3001G100650	4
LIN	combined	SORBI_3001G100800	4
LIN	combined	SORBI_3001G100900	4
LIN	combined	SORBI_3001G101000	4
LIN	combined	SORBI_3001G101100	4
LIN	combined	SORBI_3001G101200	4
LIN	combined	SORBI_3001G101300	4
LIN	combined	SORBI_3001G104600	4
LIN	combined	SORBI_3001G105200	4
LIN	combined	SORBI_3001G105300	4
LIN	combined	SORBI_3001G105400	4
LIN	combined	SORBI_3001G105500	4
LIN	combined	SORBI_3001G105600	4
LIN	combined	SORBI_3001G105700	4
LIN	combined	SORBI_3001G168900	4
LIN	combined	SORBI_3001G171200	4
LIN	combined	SORBI_3001G171300	4
LIN	combined	SORBI_3001G171500	4
LIN	combined	SORBI_3001G171600	4
LIN	combined	SORBI_3001G186800	4
LIN	combined	SORBI_3001G186850	4
LIN	combined	SORBI_3001G186925	4
LIN	combined	SORBI_3001G187000	4
LIN	combined	SORBI_3001G187100	4
LIN	combined	SORBI_3001G187200	4
LIN	combined	SORBI_3001G187500	4
LIN	combined	SORBI_3001G189500	4
LIN	combined	SORBI_3001G190000	4
LIN	combined	SORBI_3001G190100	4
LIN	combined	SORBI_3001G191400	4
LIN	combined	SORBI_3001G191500	4
LIN	combined	SORBI_3001G211500	4
LIN	combined	SORBI_3001G211700	4
LIN	combined	SORBI_3001G212500	4
LIN	combined	SORBI_3001G218500	4
LIN	combined	SORBI_3001G218600	4
LIN	combined	SORBI_3001G218800	4
LIN	combined	SORBI_3001G219400	4
LIN	combined	SORBI_3001G311700	4
LIN	combined	SORBI_3001G311866	4
LIN	combined	SORBI_3001G311900	4
LIN	combined	SORBI_3001G384000	4
LIN	combined	SORBI_3002G096201	4
LIN	combined	SORBI_3002G096300	4
LIN	combined	SORBI_3002G112300	4
LIN	combined	SORBI_3002G113800	4
LIN	combined	SORBI_3002G113900	4
LIN	combined	SORBI_3002G114200	4
LIN	combined	SORBI_3002G114300	4
LIN	combined	SORBI_3002G116700	4
LIN	combined	SORBI_3002G226100	4
LIN	combined	SORBI_3002G226200	4
LIN	combined	SORBI_3002G226900	4
LIN	combined	SORBI_3002G227000	4
LIN	combined	SORBI_3002G227100	4
LIN	combined	SORBI_3002G227200	4
LIN	combined	SORBI_3002G227300	4
LIN	combined	SORBI_3002G227400	4
LIN	combined	SORBI_3002G227500	4
LIN	combined	SORBI_3002G227800	4
LIN	combined	SORBI_3002G227900	4
LIN	combined	SORBI_3003G048900	4
LIN	combined	SORBI_3003G173400	4
LIN	combined	SORBI_3003G201750	4
LIN	combined	SORBI_3003G201800	4
LIN	combined	SORBI_3003G201850	4
LIN	combined	SORBI_3003G201900	4
LIN	combined	SORBI_3004G009200	4
LIN	combined	SORBI_3004G009500	4
LIN	combined	SORBI_3004G009900	4
LIN	combined	SORBI_3004G011000	4
LIN	combined	SORBI_3004G017200	4
LIN	combined	SORBI_3004G043001	4
LIN	combined	SORBI_3004G043200	4
LIN	combined	SORBI_3004G043400	4
LIN	combined	SORBI_3004G043500	4
LIN	combined	SORBI_3004G043600	4
LIN	combined	SORBI_3004G043750	4
LIN	combined	SORBI_3004G044300	4
LIN	combined	SORBI_3004G047400	4
LIN	combined	SORBI_3004G047500	4
LIN	combined	SORBI_3004G047600	4
LIN	combined	SORBI_3004G047700	4
LIN	combined	SORBI_3004G048201	4
LIN	combined	SORBI_3004G130001	4
LIN	combined	SORBI_3004G183100	4
LIN	combined	SORBI_3004G183300	4
LIN	combined	SORBI_3004G183400	4
LIN	combined	SORBI_3004G183501	4
LIN	combined	SORBI_3004G183600	4
LIN	combined	SORBI_3004G183701	4
LIN	combined	SORBI_3004G183800	4
LIN	combined	SORBI_3004G183900	4
LIN	combined	SORBI_3004G184000	4
LIN	combined	SORBI_3004G184101	4
LIN	combined	SORBI_3004G184200	4
LIN	combined	SORBI_3004G184800	4
LIN	combined	SORBI_3004G311000	4
LIN	combined	SORBI_3006G033001	4
LIN	combined	SORBI_3006G217800	4
LIN	combined	SORBI_3006G218200	4
LIN	combined	SORBI_3007G017800	4
LIN	combined	SORBI_3007G179100	4
LIN	combined	SORBI_3007G179750	4
LIN	combined	SORBI_3007G180200	4
LIN	combined	SORBI_3007G180300	4
LIN	combined	SORBI_3007G180450	4
LIN	combined	SORBI_3007G180800	4
LIN	combined	SORBI_3007G182700	4
LIN	combined	SORBI_3007G210801	4
LIN	combined	SORBI_3008G021200	4
LIN	combined	SORBI_3008G081400	4
LIN	combined	SORBI_3008G081500	4
LIN	combined	SORBI_3008G081900	4
LIN	combined	SORBI_3008G082000	4
LIN	combined	SORBI_3008G092800	4
LIN	combined	SORBI_3008G106200	4
LIN	combined	SORBI_3008G106800	4
