"Phenotype","PhenotypeClean","N_SNPs","Min_P","Lambda","N_GenomeWide","N_Suggestive"
"Sum_Cer_over_FA_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta2_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_Cer_over_FA_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta2_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,1.768518e-06,1.07929076537888,0,20
"Cer_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part01.parta2_SAP_bialleles_MAF_0.05_11.assoc.txt","Cer_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part01_parta2_SAP_bialleles_MAF_0_05_11_assoc_txt",6106358,1.782887e-06,0.817945663323904,0,7
"Sum_GalCer_over_DGDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part03.parta5_SAP_bialleles_MAF_0.05_13.assoc.txt","Sum_GalCer_over_DGDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part03_parta5_SAP_bialleles_MAF_0_05_13_assoc_txt",6106358,1.818351e-06,0.940434569130354,0,11
"Sum_Cer_over_AEG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta10_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_Cer_over_AEG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta10_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,1.927249e-06,0.664340140649235,0,4
"Sum_PE_over_Cer_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part09.parta4_SAP_bialleles_MAF_0.05_9.assoc.txt","Sum_PE_over_Cer_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part09_parta4_SAP_bialleles_MAF_0_05_9_assoc_txt",6106358,1.933086e-06,0.663702110361415,0,25
"GalCer_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part01.parta6_SAP_bialleles_MAF_0.05_11.assoc.txt","GalCer_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part01_parta6_SAP_bialleles_MAF_0_05_11_assoc_txt",6106358,1.94109e-06,0.802014063641612,0,3
"Sum_GalCer_over_PE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part03.parta8_SAP_bialleles_MAF_0.05_13.assoc.txt","Sum_GalCer_over_PE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part03_parta8_SAP_bialleles_MAF_0_05_13_assoc_txt",6106358,1.977387e-06,0.919551421386625,0,16
"Sum_PE_over_AEG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part09.parta5_SAP_bialleles_MAF_0.05_9.assoc.txt","Sum_PE_over_AEG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part09_parta5_SAP_bialleles_MAF_0_05_9_assoc_txt",6106358,2.000065e-06,0.848370152306144,0,31
"AEG_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part01.parta1_SAP_bialleles_MAF_0.05_11.assoc.txt","AEG_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part01_parta1_SAP_bialleles_MAF_0_05_11_assoc_txt",6106358,2.125303e-06,0.809481565964212,0,4
"Sum_LPE_over_AEG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta3_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_LPE_over_AEG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta3_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,2.162226e-06,0.713118442775053,0,6
"Sum_LPE_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta9_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_LPE_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta9_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,2.191704e-06,0.673947059455722,0,4
"PC_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part01.parta2_SAP_bialleles_MAF_0.05_11.assoc.txt","PC_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part01_parta2_SAP_bialleles_MAF_0_05_11_assoc_txt",6106358,2.4353e-06,0.67916547365471,0,10
"Sum_PE_over_LPC_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part09.parta2_SAP_bialleles_MAF_0.05_9.assoc.txt","Sum_PE_over_LPC_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part09_parta2_SAP_bialleles_MAF_0_05_9_assoc_txt",6106358,2.44837e-06,0.794465915492851,0,8
"Sum_Cer_over_LPE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta9_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_Cer_over_LPE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta9_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,2.465318e-06,0.858333853384156,0,9
"Sum_LPE_over_Cer_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta2_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_LPE_over_Cer_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta2_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,2.465318e-06,0.858333853384156,0,9
"PE_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part01.parta3_SAP_bialleles_MAF_0.05_11.assoc.txt","PE_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part01_parta3_SAP_bialleles_MAF_0_05_11_assoc_txt",6106358,2.512107e-06,0.700221578394347,0,4
"Sum_PS_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part10.parta9_SAP_bialleles_MAF_0.05_8.assoc.txt","Sum_PS_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part10_parta9_SAP_bialleles_MAF_0_05_8_assoc_txt",6106358,2.698584e-06,0.838709079420124,0,9
"Sum_DG_over_LPC_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part07.parta6_SAP_bialleles_MAF_0.05_3.assoc.txt","Sum_DG_over_LPC_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part07_parta6_SAP_bialleles_MAF_0_05_3_assoc_txt",6106358,2.719069e-06,0.880813175920564,0,8
"Sum_Cer_over_DGDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta4_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_Cer_over_DGDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta4_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,3.548961e-06,0.744923872803199,0,8
"Sum_DG_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part07.parta4_SAP_bialleles_MAF_0.05_3.assoc.txt","Sum_DG_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part07_parta4_SAP_bialleles_MAF_0_05_3_assoc_txt",6106358,3.71728e-06,0.750182062615883,0,4
"Sum_PE_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part08.parta2_SAP_bialleles_MAF_0.05_4.assoc.txt","Sum_PE_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part08_parta2_SAP_bialleles_MAF_0_05_4_assoc_txt",6106358,3.773278e-06,0.674398282127615,0,3
"Sum_Cer_over_TG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta3_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_Cer_over_TG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta3_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,3.782084e-06,0.978879881902584,0,11
"Sum_TG_over_Cer_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part07.parta1_SAP_bialleles_MAF_0.05_3.assoc.txt","Sum_TG_over_Cer_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part07_parta1_SAP_bialleles_MAF_0_05_3_assoc_txt",6106358,3.782084e-06,0.978879881902584,0,11
"Sum_PA_over_PG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part10.parta5_SAP_bialleles_MAF_0.05_8.assoc.txt","Sum_PA_over_PG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part10_parta5_SAP_bialleles_MAF_0_05_8_assoc_txt",6106358,3.837447e-06,0.989359845848525,0,8
"Sum_LPC_over_MGDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part03.parta3_SAP_bialleles_MAF_0.05_13.assoc.txt","Sum_LPC_over_MGDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part03_parta3_SAP_bialleles_MAF_0_05_13_assoc_txt",6106358,3.887664e-06,0.91915459083248,0,7
"Sum_Cer_over_PE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part05.parta4_SAP_bialleles_MAF_0.05_15.assoc.txt","Sum_Cer_over_PE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part05_parta4_SAP_bialleles_MAF_0_05_15_assoc_txt",6106358,4.17747e-06,0.639953137372211,0,7
"Sum_LPE_over_PG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta1_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_LPE_over_PG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta1_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,4.316762e-06,0.630337730871752,0,4
"Sum_LPE_over_PE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta10_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_LPE_over_PE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta10_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,5.375344e-06,0.689393277087845,0,1
"Sum_LPE_over_PC_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta9_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_LPE_over_PC_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta9_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,5.701237e-06,0.626147152859878,0,4
"DGDG_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part01.parta4_SAP_bialleles_MAF_0.05_11.assoc.txt","DGDG_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part01_parta4_SAP_bialleles_MAF_0_05_11_assoc_txt",6106358,6.019271e-06,0.713547975323523,0,1
"Sum_Cer_over_PC_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part05.parta3_SAP_bialleles_MAF_0.05_15.assoc.txt","Sum_Cer_over_PC_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part05_parta3_SAP_bialleles_MAF_0_05_15_assoc_txt",6106358,6.517945e-06,0.692846054773509,0,4
"Sum_GalCer_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part03.parta7_SAP_bialleles_MAF_0.05_13.assoc.txt","Sum_GalCer_over_SQDG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part03_parta7_SAP_bialleles_MAF_0_05_13_assoc_txt",6106358,6.741773e-06,0.67839459620249,0,2
"Sum_LPE_over_PS_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part04.parta3_SAP_bialleles_MAF_0.05_14.assoc.txt","Sum_LPE_over_PS_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part04_parta3_SAP_bialleles_MAF_0_05_14_assoc_txt",6106358,7.46797e-06,0.918485722145324,0,1
"Sum_PS_over_LPE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part10.parta2_SAP_bialleles_MAF_0.05_8.assoc.txt","Sum_PS_over_LPE_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part10_parta2_SAP_bialleles_MAF_0_05_8_assoc_txt",6106358,7.46797e-06,0.918485722145324,0,1
"Sum_PS_over_PG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide.part10.parta2_SAP_bialleles_MAF_0.05_8.assoc.txt","Sum_PS_over_PG_log10safe_mod_sub_Final_control_BLUPs_class_sums_and_ratios_wide_part10_parta2_SAP_bialleles_MAF_0_05_8_assoc_txt",6106358,9.085325e-06,0.87524266945512,0,1
