condition	lipid_class	go_term	go_id	term_bg_count	term_test_count	expected	fold_enrichment	p_value	p_adj_bh	overlap_genes
LIN	DGDG	hydrolase activity	GO:0016787	1170	4	4.84292082360433	0.8259478413324568	0.7309783119675094	0.7883849856822354	SORBI_3001G103900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133
LIN	TG	nucleotide binding	GO:0000166	1409	3	3.738590532795585	0.8024414478353442	0.7446372659851169	0.8010197221563138	SORBI_3001G041800;SORBI_3001G042200;SORBI_3001G042901
LIN	FA	UDP-glycosyltransferase activity	GO:0008194	115	3	3.917957970706856	0.7657049979683056	0.7564675463595143	0.8116266382815622	SORBI_3001G012400;SORBI_3001G030500;SORBI_3001G030600
LIN	PC	zinc ion binding	GO:0008270	1015	3	3.8781575037147102	0.7735632183908046	0.7605629000531443	0.8139010774594687	SORBI_3005G106432;SORBI_3010G151200;SORBI_3010G151325
LIN	PG	transferase activity	GO:0016740	1698	4	5.0460624071322435	0.7926972909305064	0.7695328924027804	0.8172952329510457	SORBI_3001G104300;SORBI_3003G089000;SORBI_3004G007600;SORBI_3004G007800
LIN	PC	DNA binding	GO:0003677	1032	3	3.943111865845893	0.7608204134366925	0.7708191906733981	0.8172952329510457	SORBI_3003G087600;SORBI_3003G088300;SORBI_3004G115000
LIN	Cer	ATP binding	GO:0005524	1337	4	5.108469539375928	0.7830133798720187	0.7718866221915823	0.8172952329510457	SORBI_3001G033400;SORBI_3001G037400;SORBI_3001G039500;SORBI_3008G092800
LIN	FA	ATP hydrolysis activity	GO:0016887	222	6	7.563362343451496	0.7932979708680643	0.7734223837648928	0.8172952329510457	SORBI_3002G263700;SORBI_3003G420500;SORBI_3004G061400;SORBI_3006G195500;SORBI_3006G219300;SORBI_3007G162400
LIN	GalCer	nucleotide binding	GO:0000166	1409	5	6.280832095096582	0.7960728649160161	0.7736532544924948	0.8172952329510457	SORBI_3003G089000;SORBI_3004G005300;SORBI_3004G007133;SORBI_3004G007800;SORBI_3004G009000
LIN	FA	oxidoreductase activity	GO:0016491	863	26	29.40171938017406	0.8843020254635896	0.7757597121630382	0.8174245560388025	SORBI_3001G012000;SORBI_3001G022700;SORBI_3001G033100;SORBI_3001G037800;SORBI_3001G171300;SORBI_3001G213300;SORBI_3002G264300;SORBI_3003G076700;SORBI_3003G076800;SORBI_3003G088200;SORBI_3003G088800;SORBI_3003G088900;SORBI_3003G122100;SORBI_3003G236900;SORBI_3004G004400;SORBI_3004G006400;SORBI_3004G008900;SORBI_3004G310100;SORBI_3004G342000;SORBI_3005G119900;SORBI_3006G183900;SORBI_3006G190000;SORBI_3006G277550;SORBI_3007G179750;SORBI_3007G210801;SORBI_3010G214100
LIN	PE	transferase activity	GO:0016740	1698	4	5.226278921672681	0.7653629015880752	0.7935938426357411	0.8334049376548711	SORBI_3001G104300;SORBI_3003G089000;SORBI_3004G007600;SORBI_3004G007800
LIN	DG	DNA-binding transcription factor activity	GO:0003700	594	3	4.160900021226916	0.7209978573614937	0.7949712148018552	0.8334049376548711	SORBI_3003G087600;SORBI_3006G184700;SORBI_3006G190800
LIN	MG	hydrolase activity	GO:0016787	1170	4	5.339630651666313	0.749115483999205	0.7987476292774084	0.8352386377215539	SORBI_3001G103900;SORBI_3003G087200;SORBI_3004G004800;SORBI_3004G007133
LIN	PC	transferase activity	GO:0016740	1698	5	6.487794523455742	0.7706779217379924	0.8028513216719928	0.8374044165287622	SORBI_3001G104300;SORBI_3003G089000;SORBI_3004G007600;SORBI_3004G007800;SORBI_3005G106600
LIN	Cer	nucleotide binding	GO:0000166	1409	4	5.3835703672256425	0.7430013405882816	0.8079645362984669	0.8406095680681019	SORBI_3001G033400;SORBI_3001G039300;SORBI_3001G039500;SORBI_3008G092800
LIN	FA	transferase activity	GO:0016740	1698	52	57.84950116748036	0.8988841554476772	0.8255104400162501	0.8567010107977204	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G026000;SORBI_3001G026100;SORBI_3001G030500;SORBI_3001G030600;SORBI_3001G032300;SORBI_3001G032400;SORBI_3001G033000;SORBI_3001G033400;SORBI_3001G038300;SORBI_3001G039500;SORBI_3001G039600;SORBI_3001G104300;SORBI_3001G401700;SORBI_3001G406700;SORBI_3002G166150;SORBI_3002G186300;SORBI_3002G187100;SORBI_3002G187200;SORBI_3002G187400;SORBI_3002G188200;SORBI_3002G210300;SORBI_3002G210401;SORBI_3002G211300;SORBI_3003G088100;SORBI_3003G089000;SORBI_3003G343600;SORBI_3003G383100;SORBI_3003G390100;SORBI_3003G407300;SORBI_3004G005000;SORBI_3004G007600;SORBI_3004G007800;SORBI_3004G019700;SORBI_3004G028600;SORBI_3004G044700;SORBI_3004G044800;SORBI_3004G046100;SORBI_3004G061800;SORBI_3004G066900;SORBI_3004G341300;SORBI_3004G341600;SORBI_3005G175500;SORBI_3006G192400;SORBI_3006G194600;SORBI_3006G194700;SORBI_3006G220800;SORBI_3007G161800;SORBI_3010G213900;SORBI_3010G215300;SORBI_3010G215600
LIN	Cer	hydrolase activity	GO:0016787	1170	3	4.4703884525578435	0.6710826210826211	0.8418758259811153	0.8714895485030641	SORBI_3001G034100;SORBI_3001G036300;SORBI_3001G038000
LIN	GalCer	DNA binding	GO:0003677	1032	3	4.600297176820208	0.6521317829457365	0.853654817797386	0.8809201570646225	SORBI_3003G087600;SORBI_3003G088300;SORBI_3004G115000
LIN	FA	metal ion binding	GO:0046872	1938	59	66.02610910634685	0.8935858980417876	0.8552622884122548	0.8809201570646225	SORBI_3001G012000;SORBI_3001G022700;SORBI_3001G025700;SORBI_3001G026900;SORBI_3001G028100;SORBI_3001G034100;SORBI_3001G034300;SORBI_3001G036300;SORBI_3001G037000;SORBI_3001G039300;SORBI_3001G039700;SORBI_3001G073500;SORBI_3001G105700;SORBI_3001G213300;SORBI_3001G269100;SORBI_3001G512600;SORBI_3002G188200;SORBI_3002G264400;SORBI_3003G076700;SORBI_3003G076800;SORBI_3003G087200;SORBI_3003G088800;SORBI_3003G088900;SORBI_3003G089300;SORBI_3003G119900;SORBI_3003G236701;SORBI_3003G343600;SORBI_3003G343700;SORBI_3003G385100;SORBI_3003G406600;SORBI_3003G417500;SORBI_3003G420500;SORBI_3004G005000;SORBI_3004G006400;SORBI_3004G006600;SORBI_3004G007500;SORBI_3004G019700;SORBI_3004G028800;SORBI_3004G061400;SORBI_3004G062100;SORBI_3004G066700;SORBI_3004G096300;SORBI_3004G310100;SORBI_3006G183800;SORBI_3006G183900;SORBI_3006G188700;SORBI_3006G190000;SORBI_3006G191900;SORBI_3006G192200;SORBI_3006G194300;SORBI_3006G194700;SORBI_3006G195500;SORBI_3006G277550;SORBI_3007G160400;SORBI_3007G179750;SORBI_3007G210801;SORBI_3010G034000;SORBI_3010G151200;SORBI_3010G151325
LIN	DG	kinase activity	GO:0016301	676	3	4.7353003608575674	0.6335395373856912	0.861985990920289	0.8846722634471156	SORBI_3003G407300;SORBI_3004G007800;SORBI_3006G194600
LIN	SM	transferase activity	GO:0016740	1698	11	14.237104648694544	0.7726290050841645	0.8659143971219646	0.8846722634471156	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G042901;SORBI_3003G089000;SORBI_3003G407300;SORBI_3004G005000;SORBI_3004G007600;SORBI_3004G007800;SORBI_3006G192400;SORBI_3006G194600;SORBI_3006G194700
LIN	DG	protein kinase activity	GO:0004672	683	3	4.784334536191891	0.6270464528151205	0.8667251108762672	0.8846722634471156	SORBI_3004G005300;SORBI_3004G007800;SORBI_3006G190300
LIN	FA	DNA-binding transcription factor activity, RNA polymerase II-specific	GO:0000981	142	3	4.837826363829335	0.6201132025799658	0.867494161244259	0.8846722634471156	SORBI_3003G406800;SORBI_3010G221400;SORBI_3010G221500
CTL	PA	transferase activity	GO:0016740	1698	4	5.94714497983443	0.6725916407895206	0.8702427762843696	0.8852840094547167	SORBI_3002G218800;SORBI_3003G369200;SORBI_3005G012200;SORBI_3005G017000
LIN	SM	kinase activity	GO:0016301	676	3	5.6680110379961794	0.5292861957905775	0.9296274887929974	0.9433658260658003	SORBI_3003G407300;SORBI_3004G007800;SORBI_3006G194600
LIN	SM	protein kinase activity	GO:0004672	683	3	5.726703459987264	0.5238615934911133	0.932710224553975	0.9441685811209772	SORBI_3004G005300;SORBI_3004G007800;SORBI_3006G190300
LIN	SQDG	transferase activity	GO:0016740	1698	12	18.3820844831246	0.652809533707476	0.9683254845693421	0.9776956953666147	SORBI_3001G012400;SORBI_3001G012500;SORBI_3001G042901;SORBI_3001G104300;SORBI_3003G089000;SORBI_3003G407300;SORBI_3004G005000;SORBI_3004G007600;SORBI_3004G007800;SORBI_3006G192400;SORBI_3006G194600;SORBI_3006G194700
LIN	FA	glycosyltransferase activity	GO:0016757	329	6	11.208766716196136	0.535295287333466	0.9710726596731236	0.9776956953666147	SORBI_3001G012400;SORBI_3002G210300;SORBI_3002G210401;SORBI_3003G076900;SORBI_3003G410800;SORBI_3004G007600
LIN	FA	ubiquitin protein ligase activity	GO:0061630	249	4	8.483230736573976	0.47151847264447194	0.9729495997580389	0.9776956953666147	SORBI_3003G343600;SORBI_3004G005000;SORBI_3006G188700;SORBI_3006G192400
LIN	SQDG	kinase activity	GO:0016301	676	3	7.318191466779877	0.40993734772015317	0.9804972923756803	0.9816814280060525	SORBI_3003G407300;SORBI_3004G007800;SORBI_3006G194600
LIN	SQDG	protein kinase activity	GO:0004672	683	3	7.393971555932923	0.4057359400568426	0.9816814280060525	0.9816814280060525	SORBI_3004G005300;SORBI_3004G007800;SORBI_3006G190300
